trap_year,facility,trap,species,run,origin,sex,age_designation,living_status,disposition,purpose,count
2019,Lookingglass Fish Hatchery,Imnaha River Weir,Chinook,Spring,Natural,Male,Adult,Alive,Released,Natural Spawning,43
2019,Lookingglass Fish Hatchery,Imnaha River Weir,Chinook,Spring,Natural,Male,Jack/Jill,Alive,Released,Natural Spawning,19
2019,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,Chinook,Spring,Hatchery,Female,Adult,Alive,Ponded,Brood Stock,31
2019,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,Chinook,Spring,Hatchery,Female,Adult,Alive,Released,Natural Spawning,18
2019,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,Chinook,Spring,Hatchery,Male,Adult,Alive,Ponded,Brood Stock,20
2019,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,Chinook,Spring,Hatchery,Male,Adult,Alive,Released,Natural Spawning,22
2019,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,Chinook,Spring,Hatchery,Male,Jack/Jill,Alive,Ponded,Brood Stock,8
2019,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,Chinook,Spring,Hatchery,Male,Jack/Jill,Killed,Disposed,Distribution,28
2019,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,Chinook,Spring,Hatchery,Male,Jack/Jill,Killed,Disposed,General Disposal,10
2019,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,Chinook,Spring,Natural,Female,Adult,Alive,Ponded,Brood Stock,5
2019,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,Chinook,Spring,Natural,Female,Adult,Alive,Released,Natural Spawning,16
2019,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,Chinook,Spring,Natural,Male,Adult,Alive,Ponded,Brood Stock,4
2019,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,Chinook,Spring,Natural,Male,Adult,Alive,Released,Natural Spawning,13
2019,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,Chinook,Spring,Natural,Male,Jack/Jill,Alive,Released,Natural Spawning,10
2019,Lookingglass Fish Hatchery,Lookingglass Lower Trap,Chinook,Spring,Hatchery,Female,Adult,Alive,Ponded,Brood Stock,34
2019,Lookingglass Fish Hatchery,Lookingglass Lower Trap,Chinook,Spring,Hatchery,Female,Adult,Alive,Released,Natural Spawning,29
2019,Lookingglass Fish Hatchery,Lookingglass Lower Trap,Chinook,Spring,Hatchery,Male,Adult,Alive,Ponded,Brood Stock,47
2019,Lookingglass Fish Hatchery,Lookingglass Lower Trap,Chinook,Spring,Hatchery,Male,Adult,Alive,Released,Natural Spawning,40
2019,Lookingglass Fish Hatchery,Lookingglass Lower Trap,Chinook,Spring,Hatchery,Male,Jack/Jill,Alive,Ponded,Brood Stock,13
2019,Lookingglass Fish Hatchery,Lookingglass Lower Trap,Chinook,Spring,Hatchery,Male,Jack/Jill,Killed,Disposed,Distribution,25
2019,Lookingglass Fish Hatchery,Lookingglass Lower Trap,Chinook,Spring,Hatchery,Male,Jack/Jill,Killed,Disposed,General Disposal,1
2019,Lookingglass Fish Hatchery,Lookingglass Lower Trap,Chinook,Spring,Natural,Female,Adult,Alive,Ponded,Brood Stock,2
2019,Lookingglass Fish Hatchery,Lookingglass Lower Trap,Chinook,Spring,Natural,Female,Adult,Alive,Released,Natural Spawning,6
2019,Lookingglass Fish Hatchery,Lookingglass Lower Trap,Chinook,Spring,Natural,Male,Adult,Alive,Ponded,Brood Stock,3
2019,Lookingglass Fish Hatchery,Lookingglass Lower Trap,Chinook,Spring,Natural,Male,Adult,Alive,Released,Natural Spawning,6
2019,Lookingglass Fish Hatchery,Lookingglass Lower Trap,Chinook,Spring,Natural,Male,Jack/Jill,Alive,Released,Natural Spawning,1
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Integrated,Female,Adult,Alive,Ponded,General Holding,48
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Integrated,Female,Adult,Alive,Released,Natural Spawning,114
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Integrated,Female,NA,Alive,Released,Natural Spawning,1
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Integrated,Male,Adult,Alive,Ponded,General Holding,22
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Integrated,Male,Adult,Alive,Released,Natural Spawning,93
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Integrated,Male,Jack/Jill,Alive,Ponded,Brood Stock,1
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Integrated,Male,Jack/Jill,Alive,Ponded,General Holding,37
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Integrated,Male,Jack/Jill,Alive,Released,Natural Spawning,1
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Segregated,Female,Adult,Alive,Ponded,General Holding,649
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Segregated,Female,Adult,Killed,Disposed,Nutrient Enhancement,1
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Segregated,Female,Jack/Jill,Alive,Ponded,General Holding,5
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Segregated,Male,Adult,Alive,Ponded,General Holding,610
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Segregated,Male,Adult,Killed,Disposed,Nutrient Enhancement,5
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Segregated,Male,Jack/Jill,Alive,Ponded,General Holding,184
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Segregated,Male,Jack/Jill,Killed,Disposed,Nutrient Enhancement,1
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Hatchery-Segregated,Male,Jack/Jill,TrapMort,Disposed,Nutrient Enhancement,1
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Natural,Female,Adult,Alive,Ponded,General Holding,6
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Natural,Female,Adult,Alive,Released,Natural Spawning,21
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Natural,Female,Jack/Jill,Alive,Released,Natural Spawning,1
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Natural,Male,Adult,Alive,Ponded,General Holding,17
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Natural,Male,Adult,Alive,Released,Natural Spawning,26
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Natural,Male,Jack/Jill,Alive,Ponded,General Holding,3
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Natural,Male,Jack/Jill,Alive,Released,Natural Spawning,20
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Unknown,Female,Adult,Alive,Ponded,General Holding,2
2019,McCall Fish Hatchery,South Fork Salmon River,Chinook,Summer,Unknown,Male,Adult,Alive,Ponded,General Holding,1
2019,NPT GRSME Program,Lostine River Weir,Bull Trout,NA,Uncategorized,Unknown,NA,Alive,Released,Natural Spawning,116
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Hatchery,Female,Adult,Alive,Released,Natural Spawning,122
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Hatchery,Female,Adult,Alive,Transferred,Within FINS Facility,66
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Hatchery,Male,Adult,Alive,Released,Natural Spawning,123
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Hatchery,Male,Adult,Alive,Transferred,Within FINS Facility,66
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Hatchery,Male,Adult,Killed,Disposed,Distribution,1
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Hatchery,Male,Jack/Jill,Alive,Released,Natural Spawning,4
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Hatchery,Male,Jack/Jill,Alive,Released,Outplant,1
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Hatchery,Male,Jack/Jill,Alive,Transferred,Within FINS Facility,3
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Hatchery,Male,Jack/Jill,Killed,Disposed,Distribution,106
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Hatchery,Male,Jack/Jill,Killed,Disposed,Other,1
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Natural,Female,Adult,Alive,Released,Natural Spawning,36
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Natural,Female,Adult,Alive,Transferred,Within FINS Facility,17
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Natural,Male,Adult,Alive,Released,Natural Spawning,51
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Natural,Male,Adult,Alive,Transferred,Within FINS Facility,17
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Natural,Male,Jack/Jill,Alive,Released,Natural Spawning,30
2019,NPT GRSME Program,Lostine River Weir,Chinook,Spring,Natural,Male,NA,Alive,Released,Natural Spawning,1
2019,NPT GRSME Program,Lostine River Weir,Chinook,Summer,Hatchery,Male,Jack/Jill,Alive,Released,Outplant,22
2019,NPT GRSME Program,Lostine River Weir,Mtn White Fish,NA,Uncategorized,Unknown,NA,Alive,Released,Natural Spawning,26
2019,NPT GRSME Program,Lostine River Weir,Steelhead,Summer,Natural,Female,NA,Alive,Released,Natural Spawning,1
2019,NPT GRSME Program,Lostine River Weir,Steelhead,Summer,Natural,Male,NA,Alive,Released,Natural Spawning,1
2019,NPT GRSME Program,Lostine River Weir,Sucker,NA,Uncategorized,Unknown,NA,Alive,Released,Natural Spawning,12
2019,NPT Hatchery,Lower Granite Dam Trap,Chinook,Fall,Hatchery,Female,NA,Alive,Ponded,Brood Stock,32
2019,NPT Hatchery,Lower Granite Dam Trap,Chinook,Fall,Hatchery,Male,NA,Alive,Ponded,Brood Stock,31
2019,NPT Hatchery,Lower Granite Dam Trap,Chinook,Fall,Natural,Female,NA,Alive,Ponded,Brood Stock,15
2019,NPT Hatchery,Lower Granite Dam Trap,Chinook,Fall,Natural,Male,NA,Alive,Ponded,Brood Stock,12
2019,NPT Hatchery,NPT Hatchery Trap,Bull Trout,NA,Uncategorized,Unknown,NA,Alive,Released,Other,1
2019,NPT Hatchery,NPT Hatchery Trap,Chinook,Spring,Hatchery,Female,Adult,Alive,Ponded,Brood Stock,18
2019,NPT Hatchery,NPT Hatchery Trap,Chinook,Spring,Hatchery,Male,Adult,Alive,Ponded,Brood Stock,9
2019,NPT Hatchery,NPT Hatchery Trap,Chinook,Spring,Hatchery,Male,Jack/Jill,Alive,Ponded,Brood Stock,5
2019,NPT Hatchery,NPT Hatchery Trap,Chinook,Spring,Natural,Female,Jack/Jill,Alive,Ponded,Brood Stock,1
2019,NPT Hatchery,Upper Lolo Creek Weir,Chinook,Spring,Hatchery,Male,Adult,Alive,Ponded,Brood Stock,1
2019,NPT Hatchery,Upper Lolo Creek Weir,Chinook,Spring,Hatchery,Male,Jack/Jill,Alive,Ponded,Brood Stock,1
2019,NPT Hatchery,Upper Lolo Creek Weir,Chinook,Spring,Natural,Female,Adult,Alive,Ponded,Brood Stock,2
2019,NPT Hatchery,Upper Lolo Creek Weir,Chinook,Spring,Natural,Female,Jack/Jill,Alive,Ponded,Brood Stock,1
2019,NPT Hatchery,Upper Lolo Creek Weir,Chinook,Spring,Natural,Male,Adult,Alive,Ponded,Brood Stock,1
2019,NPT Hatchery,Upper Lolo Creek Weir,Chinook,Spring,Natural,Male,Jack/Jill,Alive,Ponded,Brood Stock,2
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Bull Trout,NA,Native,Unknown,NA,Alive,Released,Natural Spawning,32
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Chinook,Summer,Hatchery-Stray,Female,Adult,Alive,Released,Natural Spawning,1
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Chinook,Summer,Hatchery-Stray,Male,Jack/Jill,Killed,Disposed,Stray Removal,1
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Chinook,Summer,Hatchery-Supplementation,Female,Adult,Alive,Released,Natural Spawning,41
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Chinook,Summer,Hatchery-Supplementation,Female,Jack/Jill,Alive,Released,Natural Spawning,1
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Chinook,Summer,Hatchery-Supplementation,Male,Adult,Alive,Released,Natural Spawning,25
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Chinook,Summer,Hatchery-Supplementation,Male,Jack/Jill,Alive,Released,Natural Spawning,4
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Chinook,Summer,Natural,Female,Adult,Alive,Ponded,Brood Stock,33
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Chinook,Summer,Natural,Female,Adult,Alive,Released,Natural Spawning,29
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Chinook,Summer,Natural,Male,Adult,Alive,Ponded,Brood Stock,28
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Chinook,Summer,Natural,Male,Adult,Alive,Released,Natural Spawning,33
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Chinook,Summer,Natural,Male,Jack/Jill,Alive,Ponded,Brood Stock,1
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Chinook,Summer,Natural,Male,Jack/Jill,Alive,Released,Natural Spawning,46
2019,NPT JCAPE Program,Johnson Creek Weir - Upstream Trap,Mtn White Fish,NA,Native,Unknown,NA,Alive,Released,Natural Spawning,44
2019,Oxbow Fish Hatchery,Hells Canyon Dam Ladder Trap,Chinook,Fall,Hatchery-Integrated,Male,Adult,Alive,Released,Natural Spawning,2
2019,Oxbow Fish Hatchery,Hells Canyon Dam Ladder Trap,Chinook,Fall,Hatchery-Integrated,Male,Jack/Jill,Alive,Released,Natural Spawning,1
2019,Oxbow Fish Hatchery,Hells Canyon Dam Ladder Trap,Chinook,Spring,Hatchery-Segregated,Male,Jack/Jill,Alive,Transferred,Within FINS Facility,22
2019,Oxbow Fish Hatchery,Hells Canyon Dam Ladder Trap,Chinook,Spring,Hatchery-Segregated,Unknown,Adult,Alive,Transferred,Within FINS Facility,1
2019,Oxbow Fish Hatchery,Hells Canyon Dam Ladder Trap,Chinook,Spring,Natural,Male,Jack/Jill,Alive,Released,Natural Spawning,1
2019,Oxbow Fish Hatchery,Hells Canyon Dam Ladder Trap,Rainbow Trout,NA,Uncategorized,Unknown,NA,Alive,Released,Natural Spawning,2
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Bull Trout,NA,Uncategorized,Male,NA,Alive,Released,Natural Spawning,2
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Bull Trout,NA,Uncategorized,Unknown,NA,Alive,Released,Natural Spawning,6
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Hatchery-Integrated,Female,Adult,Alive,Ponded,Brood Stock,10
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Hatchery-Integrated,Female,Adult,Alive,Released,Natural Spawning,15
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Hatchery-Integrated,Male,Adult,Alive,Ponded,Brood Stock,9
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Hatchery-Integrated,Male,Adult,Alive,Released,Natural Spawning,11
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Hatchery-Integrated,Male,Jack/Jill,Alive,Ponded,Brood Stock,3
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Hatchery-Integrated,Male,Jack/Jill,Alive,Ponded,General Holding,9
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Hatchery-Segregated,Female,Adult,Alive,Ponded,Brood Stock,318
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Hatchery-Segregated,Female,Jack/Jill,Alive,Ponded,Brood Stock,1
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Hatchery-Segregated,Male,Adult,Alive,Ponded,Brood Stock,194
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Hatchery-Segregated,Male,Adult,Alive,Ponded,General Holding,5
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Hatchery-Segregated,Male,Adult,TrapMort,Disposed,General Disposal,1
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Hatchery-Segregated,Male,Jack/Jill,Alive,Ponded,Brood Stock,11
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Hatchery-Segregated,Male,Jack/Jill,Alive,Ponded,General Holding,90
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Natural,Female,Adult,Alive,Ponded,Brood Stock,11
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Natural,Female,Adult,Alive,Released,Natural Spawning,18
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Natural,Male,Adult,Alive,Ponded,Brood Stock,11
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Natural,Male,Adult,Alive,Released,Natural Spawning,21
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Chinook,Summer,Natural,Male,Jack/Jill,Alive,Released,Natural Spawning,11
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Cutthroat,NA,Uncategorized,Unknown,NA,Alive,Released,Natural Spawning,3
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Rainbow Trout,NA,Uncategorized,Female,NA,Alive,Released,Natural Spawning,1
2019,Pahsimeroi Fish Hatchery,Pahsimeroi Trap,Rainbow Trout,NA,Uncategorized,Male,NA,Alive,Released,Natural Spawning,3
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Bull Trout,NA,Uncategorized,Unknown,NA,Alive,Released,Natural Spawning,406
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Chinook,Spring,Hatchery-Segregated,Female,Adult,Alive,Ponded,Brood Stock,2
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Chinook,Spring,Hatchery-Segregated,Male,Adult,Alive,Ponded,Brood Stock,1
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Chinook,Spring,Hatchery-Segregated,Unknown,Adult,Alive,Ponded,Brood Stock,2868
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Chinook,Spring,Hatchery-Segregated,Unknown,Adult,Alive,Shipped,Outside FINS Facility,2
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Chinook,Spring,Hatchery-Segregated,Unknown,Jack/Jill,Alive,Ponded,Brood Stock,1042
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Chinook,Spring,Hatchery-Segregated,Unknown,Jack/Jill,Alive,Shipped,Outside FINS Facility,15
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Chinook,Spring,Hatchery-Segregated,Unknown,Mini-Jack,Alive,Ponded,Brood Stock,8
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Chinook,Spring,Natural,Female,Adult,Alive,Released,Natural Spawning,13
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Chinook,Spring,Natural,Male,Adult,Alive,Released,Natural Spawning,2
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Chinook,Spring,Natural,Male,Jack/Jill,Alive,Released,Natural Spawning,3
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Chinook,Spring,Natural,Male,Jack/Jill,Alive,Released,Other,1
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Steelhead,Summer,Hatchery-Segregated,Female,NA,Alive,Released,Fisheries,1
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Steelhead,Summer,Hatchery-Segregated,Male,NA,Alive,Released,Fisheries,3
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Steelhead,Summer,Natural,Female,NA,Alive,Released,Natural Spawning,8
2019,Rapid River Fish Hatchery,Rapid River Fish Trap,Steelhead,Summer,Natural,Male,NA,Alive,Released,Natural Spawning,3
2019,Sawtooth Fish Hatchery,Below Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Integrated,Female,Adult,Alive,Ponded,Brood Stock,7
2019,Sawtooth Fish Hatchery,Below Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Integrated,Male,Adult,Alive,Ponded,Brood Stock,3
2019,Sawtooth Fish Hatchery,Below Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Integrated,Male,Jack/Jill,Alive,Ponded,General Holding,1
2019,Sawtooth Fish Hatchery,Below Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Segregated,Female,Adult,Alive,Ponded,Brood Stock,67
2019,Sawtooth Fish Hatchery,Below Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Segregated,Female,Jack/Jill,Alive,Ponded,Brood Stock,1
2019,Sawtooth Fish Hatchery,Below Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Segregated,Male,Adult,Alive,Ponded,Brood Stock,53
2019,Sawtooth Fish Hatchery,Below Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Segregated,Male,Jack/Jill,Alive,Ponded,General Holding,86
2019,Sawtooth Fish Hatchery,Below Salmon River Trap Sawtooth FH,Chinook,Spring,Natural,Female,Adult,Alive,Ponded,Brood Stock,1
2019,Sawtooth Fish Hatchery,Below Salmon River Trap Sawtooth FH,Chinook,Spring,Natural,Female,Adult,Alive,Released,Natural Spawning,14
2019,Sawtooth Fish Hatchery,Below Salmon River Trap Sawtooth FH,Chinook,Spring,Natural,Female,Jack/Jill,Alive,Ponded,Brood Stock,1
2019,Sawtooth Fish Hatchery,Below Salmon River Trap Sawtooth FH,Chinook,Spring,Natural,Male,Adult,Alive,Ponded,Brood Stock,5
2019,Sawtooth Fish Hatchery,Below Salmon River Trap Sawtooth FH,Chinook,Spring,Natural,Male,Adult,Alive,Released,Natural Spawning,8
2019,Sawtooth Fish Hatchery,Below Salmon River Trap Sawtooth FH,Chinook,Spring,Natural,Male,Jack/Jill,Alive,Ponded,Brood Stock,1
2019,Sawtooth Fish Hatchery,Salmon River Trap Sawtooth FH,Bull Trout,NA,Uncategorized,Unknown,NA,Alive,Released,Fisheries,2
2019,Sawtooth Fish Hatchery,Salmon River Trap Sawtooth FH,Bull Trout,NA,Uncategorized,Unknown,NA,Alive,Released,Natural Spawning,11
2019,Sawtooth Fish Hatchery,Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Integrated,Female,Adult,Alive,Ponded,Brood Stock,17
2019,Sawtooth Fish Hatchery,Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Integrated,Male,Adult,Alive,Ponded,Brood Stock,11
2019,Sawtooth Fish Hatchery,Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Integrated,Male,Jack/Jill,Alive,Ponded,Brood Stock,2
2019,Sawtooth Fish Hatchery,Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Integrated,Male,Jack/Jill,Alive,Ponded,General Holding,21
2019,Sawtooth Fish Hatchery,Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Segregated,Female,Adult,Alive,Ponded,Brood Stock,291
2019,Sawtooth Fish Hatchery,Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Segregated,Female,Jack/Jill,Alive,Ponded,Brood Stock,5
2019,Sawtooth Fish Hatchery,Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Segregated,Male,Adult,Alive,Ponded,Brood Stock,176
2019,Sawtooth Fish Hatchery,Salmon River Trap Sawtooth FH,Chinook,Spring,Hatchery-Segregated,Male,Adult,TrapMort,Disposed,General Disposal,1
